,id,source,destination,surge_multiplier,price,cab_type,datetime,short_summary,distance
398718,894bce46-5494-43d6-9ef2-3595062b18b0,South Station,Beacon Hill,1.25,11.0,Lyft,2018-12-02 08:08:00, Possible Drizzle ,2.57
418437,fbd83039-abe1-4cd9-b734-eb0bdf469afa,Haymarket Square,Financial District,1.0,27.5,Uber,2018-12-03 01:13:02, Overcast ,0.99
552983,27280df3-bbc0-490a-b219-c89bc1efb851,Theatre District,North End,1.0,16.5,Lyft,2018-11-29 14:23:00, Partly Cloudy ,1.73
472866,a0dc56b1-fc43-443c-8a8d-dea2d53cb401,Boston University,Back Bay,1.5,16.5,Lyft,2018-12-04 04:07:56, Mostly Cloudy ,1.49
418580,ee072405-0d92-44af-9f59-65299c1a0809,Beacon Hill,Boston University,1.0,9.5,Uber,2018-11-29 03:24:19, Partly Cloudy ,2.27
256086,2087b531-84f9-43e5-afe3-a2cc632a48d8,West End,Northeastern University,1.0,10.5,Lyft,2018-12-18 13:40:10, Mostly Cloudy ,3.01
198853,1ca1eb55-2746-42ce-886d-a9f20c398797,West End,Boston University,1.0,10.5,Uber,2018-12-13 19:05:12, Mostly Cloudy ,2.8
91295,f5259026-1034-49a8-a909-608721efd5d5,Boston University,Beacon Hill,1.0,7.0,Lyft,2018-11-26 21:14:10, Overcast ,2.72
325946,a5e2a17e-0199-4908-b8fd-4aedec19a622,Financial District,South Station,1.0,7.0,Uber,2018-12-03 06:03:04, Foggy ,0.39
136774,00e495e4-9b63-491b-8a18-2903115c2a17,Back Bay,Boston University,1.0,19.5,Lyft,2018-12-16 06:10:06, Clear ,1.45
136256,643b4071-6b41-4d74-9d80-5641e0d46885,Haymarket Square,Back Bay,1.0,26.0,Lyft,2018-11-26 06:50:31, Overcast ,2.4
235522,2e00ab85-2010-4c8c-b595-6804c3019ad9,Theatre District,South Station,1.0,15.0,Uber,2018-11-28 18:16:27, Overcast ,0.55
158790,9db3ed79-addd-4a3f-96f2-9362f2b77682,Northeastern University,Theatre District,1.25,19.5,Lyft,2018-12-14 05:55:05, Overcast ,2.0
246111,78a18d5a-04cc-4d34-bd61-1062c5b145e2,Haymarket Square,West End,1.0,26.0,Lyft,2018-12-01 18:23:01, Partly Cloudy ,0.65
450988,c377b8a1-a389-4064-a7bc-758d29b93122,South Station,Financial District,1.0,9.5,Uber,2018-12-03 17:18:08, Mostly Cloudy ,0.65
145480,cd6c5592-4921-4d3a-a575-f5adc77137e6,Haymarket Square,North Station,1.0,7.0,Lyft,2018-12-17 12:45:14, Overcast ,0.54
492584,27adc6f2-a439-4316-9b93-937843b74098,Boston University,Financial District,1.0,34.0,Lyft,2018-11-27 10:03:23, Light Rain ,3.85
27854,5aaa5237-a25f-448d-9c21-2a8c86dd52bd,North End,Theatre District,1.0,26.0,Lyft,2018-12-01 21:53:06, Mostly Cloudy ,1.55
227212,f9b5ed8c-afac-49aa-b727-75d28dbab36e,Boston University,Beacon Hill,1.0,22.5,Lyft,2018-11-28 11:29:07, Mostly Cloudy ,2.65
257791,774c676f-5cdf-4bb3-b3cb-e195554a9f95,South Station,Theatre District,1.0,8.0,Uber,2018-11-28 11:41:24, Mostly Cloudy ,1.3
598116,0e416d7f-99da-499e-8ab8-d903541670c2,Financial District,Boston University,1.0,45.5,Uber,2018-11-27 01:36:22, Rain ,5.56
625823,f9bd09ba-8f28-4662-82d0-abc610e50d1a,Haymarket Square,West End,1.0,9.0,Lyft,2018-11-27 19:12:24, Mostly Cloudy ,0.56
193077,1be1d41b-1247-4781-a39f-7b68142164e3,Fenway,West End,1.0,5.0,Lyft,2018-12-01 01:27:56, Overcast ,2.84
213481,c31d0023-c30a-46e5-b445-66c685e2c465,Fenway,Theatre District,1.75,34.0,Lyft,2018-12-13 09:05:07, Clear ,2.68
381787,34c26543-a1c0-446c-8057-46c53c114a3c,Boston University,West End,1.0,7.0,Lyft,2018-12-18 12:55:10, Mostly Cloudy ,3.06
178710,358b9187-488b-427f-8236-7b9b1f81d252,Theatre District,Haymarket Square,1.0,27.5,Lyft,2018-12-01 18:57:58, Partly Cloudy ,1.66
260408,6a9bcf07-648a-4b39-96c5-38b9f445e205,Theatre District,Haymarket Square,1.0,8.0,Uber,2018-11-27 23:39:24, Partly Cloudy ,1.61
221953,8d2462ad-a68b-458c-a8d9-c8e16d5d81ce,Back Bay,Boston University,1.0,5.0,Lyft,2018-12-03 22:33:00, Partly Cloudy ,1.49
356082,46ea7934-2cae-404b-8cb3-7617ffec690a,Fenway,North Station,1.0,11.0,Lyft,2018-12-02 15:38:04, Light Rain ,3.21
116441,f16a0b46-e0a9-432a-bfce-75837fe39c3e,Theatre District,South Station,1.0,16.5,Lyft,2018-12-02 17:13:00, Light Rain ,0.66
49759,5d8f1144-cf8d-43c5-b2e6-39ec41af6f48,Beacon Hill,Boston University,1.0,19.0,Uber,2018-12-14 02:50:05, Overcast ,2.27
59556,dc12f606-b0c8-40f1-83e2-9368f27648ae,Financial District,North End,1.0,5.0,Lyft,2018-11-30 05:18:04, Clear ,1.26
441066,21846db7-4fff-4bd9-8df5-d9dcfac9c32e,Back Bay,North End,1.0,22.5,Lyft,2018-12-02 02:27:59, Partly Cloudy ,2.63
133339,dde9c0e9-bc4a-403b-8f5d-eb98500315f2,Northeastern University,Financial District,1.0,19.5,Uber,2018-12-18 03:05:14, Overcast ,4.55
79494,b9f2aa88-81ad-4a7a-b66b-529ba2fb113f,West End,Fenway,1.0,22.5,Lyft,2018-12-13 13:05:11, Partly Cloudy ,2.97
688633,b9a7bd6e-72ff-4ec3-870f-ebca398bcb86,Haymarket Square,Financial District,1.0,10.5,Lyft,2018-11-28 14:41:07, Partly Cloudy ,1.07
89171,68e2610e-9ffb-47d3-9401-7dd88a707104,South Station,West End,1.0,5.0,Lyft,2018-11-28 23:47:08, Overcast ,1.8
338749,3291d31c-1e88-445d-8324-4bb26e7517f9,South Station,West End,1.0,22.5,Lyft,2018-12-14 10:55:11, Partly Cloudy ,1.72
173283,2b752739-0563-4c19-89a4-f88b14fd7c8c,Northeastern University,Beacon Hill,1.0,16.5,Lyft,2018-12-03 05:08:02, Foggy ,2.41
624972,6b08886d-31b5-448a-8d9c-082a8295bfd2,Fenway,Theatre District,1.25,22.5,Lyft,2018-12-15 02:30:07, Overcast ,2.67
53550,8423b29f-57fb-4877-9ecd-fbfdb58ef9d7,Beacon Hill,North End,1.0,14.0,Uber,2018-11-27 05:48:21, Rain ,2.21
422062,49a98076-1ddc-4bb2-9677-07aab869579b,Back Bay,North End,1.0,11.0,Lyft,2018-12-18 16:50:11, Partly Cloudy ,3.0
337150,6f5d3428-d8ac-45f9-b3ec-f229dfeeeda7,Northeastern University,North Station,1.0,38.5,Lyft,2018-11-30 16:02:57, Clear ,3.3
20808,623670a3-2a62-494a-b2c9-13777c16279b,Back Bay,Boston University,1.0,6.5,Uber,2018-12-02 18:53:02, Light Rain ,1.39
227966,84919082-3df0-422b-871e-bd49015597d1,Financial District,South Station,1.0,9.5,Uber,2018-12-14 22:35:07, Mostly Cloudy ,0.39
672395,826856d7-b856-4f20-a599-aaf19a23e7ff,Boston University,Financial District,1.0,22.5,Lyft,2018-11-27 14:06:22, Overcast ,4.76
406515,20878230-7961-412f-9159-6f0c676bf7d8,Haymarket Square,North Station,1.0,6.5,Uber,2018-12-02 19:57:57, Light Rain ,0.49
500496,567a8b4a-b2f1-4f9a-b457-7be18db8141a,Beacon Hill,Northeastern University,1.0,8.5,Uber,2018-12-18 18:15:10, Clear ,1.92
663800,aa3c44f6-64c6-4de6-a56d-b7fea3acfe2e,Haymarket Square,Theatre District,1.0,19.5,Lyft,2018-12-17 13:45:13, Overcast ,1.29
392117,cf85a8fa-6167-41c7-a48e-d7771d9dfa23,Boston University,West End,1.0,32.5,Lyft,2018-11-26 11:11:10, Foggy ,3.08
372136,e075037b-2714-4816-b59f-04abd65809f6,Beacon Hill,Fenway,1.0,3.0,Lyft,2018-12-15 18:00:06, Partly Cloudy ,2.4
224033,45414082-6062-4241-bbb7-7f9f0d073836,Boston University,Beacon Hill,1.0,22.5,Lyft,2018-11-28 20:38:07, Overcast ,2.7
444287,ce232554-64ea-4732-ae33-340476a6749b,Boston University,Beacon Hill,1.0,21.0,Uber,2018-12-14 16:45:09, Clear ,2.79
332120,33a25723-d336-4f54-bd66-57eb0423b34f,Haymarket Square,Beacon Hill,1.0,11.0,Uber,2018-12-02 20:48:03, Possible Drizzle ,0.91
615478,31f121db-900e-4b2d-943a-78846d385c2b,Theatre District,Boston University,1.0,11.5,Uber,2018-11-29 03:19:17, Partly Cloudy ,2.67
345188,0db3f6d8-a9bb-406b-bd4e-8c42190d990d,Boston University,Back Bay,1.0,3.0,Lyft,2018-12-15 13:20:07, Overcast ,1.49
185358,08867ad2-08aa-435a-8a12-3b5cc16b182b,Boston University,Financial District,1.0,13.5,Lyft,2018-12-01 09:43:02, Mostly Cloudy ,3.81
369685,495c38e4-27a6-4615-9d68-4044a8eed05f,North Station,South Station,1.0,8.5,Uber,2018-11-29 10:08:03, Partly Cloudy ,2.17
72660,66de2e42-00c3-4a27-813a-a7183ad31b11,North Station,Northeastern University,1.0,19.5,Lyft,2018-11-30 01:32:55, Clear ,3.26
639573,47cc553b-c029-4657-8c65-0d5691036a0f,Fenway,Theatre District,1.0,34.0,Uber,2018-12-15 06:15:03, Overcast ,2.66
350793,7acc6c41-e301-44d7-9319-95fd0cb92dc7,Fenway,Back Bay,1.0,17.5,Uber,2018-12-17 03:20:10, Light Rain ,1.5
559019,e1c4e575-9249-41da-8e09-b7ecb8340bc0,Beacon Hill,Fenway,1.0,29.5,Uber,2018-12-01 07:08:03, Overcast ,2.32
552386,044156f6-2c14-4e20-a816-ac45ed155aae,Beacon Hill,Northeastern University,1.0,11.5,Uber,2018-12-13 09:55:03, Clear ,1.97
390229,1ee5cffe-64de-4b65-8837-3f21cb3473c2,West End,Northeastern University,1.0,30.5,Uber,2018-11-28 20:08:08, Overcast ,3.08
653783,7b07c1f1-efc6-4c54-9abf-06a50c67b990,North Station,South Station,1.0,14.0,Uber,2018-12-10 00:48:25, Clear ,2.17
488370,19f14e2a-2030-44af-bbac-b2304e4b357c,Haymarket Square,West End,1.0,11.0,Lyft,2018-11-28 09:38:07, Partly Cloudy ,0.63
469827,e4e5cd27-b2be-4ac4-9576-7dc79cf4b3ae,Northeastern University,Beacon Hill,1.0,17.0,Uber,2018-12-01 12:38:02, Partly Cloudy ,2.61
137672,6704bc9e-f037-4376-a98e-456958b63982,Financial District,South Station,1.0,7.0,Uber,2018-12-13 08:55:03, Clear ,0.39
233254,17f88378-3f6d-4ac8-84b2-10c8676b7521,North Station,South Station,1.0,9.0,Lyft,2018-12-16 14:00:07, Overcast ,2.1
662750,f3a4bf35-7e7f-4630-b1a2-8972ee12ae04,Boston University,Theatre District,1.0,10.5,Uber,2018-11-27 04:24:23, Rain ,2.98
654726,cc667f9d-44e9-4f05-823e-edaca63c3653,North Station,North End,1.0,6.5,Uber,2018-12-16 06:40:10, Clear ,1.08
682615,df73b12e-b28a-45b6-990c-4ca29f88f55d,North End,Back Bay,1.0,24.0,Uber,2018-12-13 22:25:13, Mostly Cloudy ,2.84
167265,60e1251e-539f-45ce-ba57-fcf989f1e75b,Haymarket Square,West End,1.0,10.5,Lyft,2018-12-18 03:55:10, Overcast ,0.64
207142,cadfca10-8469-4199-be1a-418496595d43,West End,Fenway,1.0,32.5,Lyft,2018-12-17 18:15:13, Overcast ,2.99
487337,29b9a9f5-cfd6-4f62-a145-61d4e62bc16d,Theatre District,Fenway,1.0,10.5,Uber,2018-12-01 03:48:00, Mostly Cloudy ,2.71
157827,f7e8c157-8595-4240-b557-cf5744a1c83c,Fenway,Back Bay,1.0,13.5,Lyft,2018-12-03 22:33:02, Partly Cloudy ,1.44
268708,c30c6198-f259-4035-85de-1abe26b81a26,North Station,Northeastern University,1.0,34.0,Lyft,2018-12-03 14:47:56, Mostly Cloudy ,3.31
442050,8ce71f28-0eee-49bd-bec6-fe198dbd55c7,Haymarket Square,Financial District,1.0,3.5,Lyft,2018-12-16 00:20:07, Partly Cloudy ,1.05
638003,a3cabb17-8ebe-41bc-9a4a-2801af7316e8,North Station,South Station,1.0,28.5,Uber,2018-12-16 16:50:09, Overcast ,2.12
599850,821e8750-03c2-45b3-ae19-34685c2a1466,Fenway,Beacon Hill,1.0,16.5,Lyft,2018-12-09 23:08:31, Clear ,2.44
168520,2e93da47-8c2a-4be7-a649-fc599c6045b7,Haymarket Square,Financial District,1.0,7.5,Uber,2018-11-26 09:05:11, Overcast ,0.99
303496,3dd985fe-b130-4722-8e90-cd70ccf9384f,West End,Boston University,1.0,26.0,Lyft,2018-11-29 16:47:59, Mostly Cloudy ,2.94
199303,821124af-cca8-47c2-adb3-47c744f7d4ca,North End,Beacon Hill,1.0,13.5,Lyft,2018-11-28 19:02:08, Overcast ,1.91
81651,a7903e19-6c93-452c-9ed8-de14ba3cf86d,Beacon Hill,Haymarket Square,1.0,13.5,Lyft,2018-11-29 02:08:07, Mostly Cloudy ,1.31
530148,e96b9cfd-442f-4892-a766-7f833104f85c,Haymarket Square,Theatre District,1.0,7.0,Lyft,2018-12-14 06:15:08, Mostly Cloudy ,1.18
635030,c5b75cfd-281a-4ae1-86c7-059170628724,West End,Northeastern University,1.0,9.5,Uber,2018-12-01 00:23:07, Overcast ,2.56
258700,25804d98-9de7-42b2-85ba-5d87e46cdac1,Back Bay,North End,1.0,11.0,Lyft,2018-12-17 17:15:03, Overcast ,2.49
366059,d92705de-1c10-4ebc-877d-3125fa8fc155,Haymarket Square,Back Bay,1.0,22.5,Lyft,2018-12-01 13:43:02, Mostly Cloudy ,2.33
533905,6f953219-39de-471e-adf2-9b77baa90c29,Boston University,West End,1.0,9.0,Uber,2018-12-14 23:50:10, Mostly Cloudy ,3.04
214986,4702593e-413a-4cf0-8dd2-039d2cbd7542,South Station,Theatre District,1.0,7.5,Uber,2018-11-29 16:13:07, Mostly Cloudy ,1.3
366594,bf00be2b-5fb3-4cb2-8280-b337684abaa5,West End,North End,1.0,18.0,Uber,2018-11-28 17:26:25, Overcast ,1.06
423306,6634e758-4b70-474b-845e-cda788822a27,Northeastern University,Financial District,1.0,8.5,Uber,2018-11-26 18:38:12, Overcast ,4.55
82968,27c25898-92bc-4757-8bac-991de9c11ab7,Fenway,West End,1.0,16.0,Uber,2018-12-15 00:40:09, Overcast ,2.72
161066,fdfce545-de02-4c2f-bbff-2346408a35ed,North Station,Haymarket Square,1.0,7.5,Uber,2018-11-27 16:18:22, Overcast ,0.56
561651,7795c52e-4a27-4c28-817e-2f5cb74ffa90,North Station,Haymarket Square,1.0,7.0,Uber,2018-11-28 21:20:08, Overcast ,0.56
191151,db9ec087-5494-4b77-b2c5-e7fed7480a6f,North Station,Fenway,1.0,10.0,Uber,2018-11-27 22:30:22, Partly Cloudy ,3.05
78779,4431258d-15a5-426d-8fb4-deda45cdbb60,West End,South Station,1.0,7.5,Uber,2018-12-14 22:35:11, Mostly Cloudy ,2.14
613652,95052ce6-9d2e-476e-955c-6529f6af296e,Boston University,Back Bay,1.0,13.5,Lyft,2018-12-17 04:35:10, Light Rain ,1.53
459356,0370f4b4-fd1f-48a0-bd3d-b5bac399236d,Northeastern University,North Station,1.0,10.5,Lyft,2018-12-03 12:27:56, Overcast ,3.25
321807,ee8a560c-1005-4315-8098-a824fee552e4,West End,Fenway,1.0,10.5,Uber,2018-12-03 10:28:00, Overcast ,2.84
607875,23040906-66d3-4e4d-9817-98bd1bde5b56,Theatre District,North End,1.25,19.5,Lyft,2018-11-26 18:47:10, Overcast ,1.74
520085,0e0e7a90-077b-41c9-a08e-8ac1669ad875,Boston University,North Station,1.0,10.5,Uber,2018-12-16 07:05:09, Partly Cloudy ,3.39
628915,b069fd21-86f8-4d07-bc9f-986e4fded9e2,Financial District,Haymarket Square,1.0,16.5,Lyft,2018-11-27 04:39:22, Rain ,0.97
275547,cbbaca73-c227-4b8c-a486-cb74c6bc98ab,Boston University,West End,1.0,27.5,Lyft,2018-11-27 12:03:22, Light Rain ,3.04
627408,999a4496-d4df-44c5-a589-494dd11f0b2c,Northeastern University,North Station,1.25,16.5,Lyft,2018-12-01 09:47:56, Mostly Cloudy ,3.24
272991,e850a887-3a02-40ff-9321-605b79fe45c1,North Station,North End,1.0,9.0,Uber,2018-11-27 00:17:15, Rain ,1.08
505818,e38047bf-1be9-41f1-a168-49d6f5bf78ea,Financial District,Haymarket Square,1.0,27.5,Lyft,2018-12-02 07:48:03, Overcast ,1.25
108555,61e2b359-b34f-4e09-b587-d2d2d5048362,Theatre District,North End,1.0,8.5,Uber,2018-12-17 23:15:05, Overcast ,1.57
676463,7eddb910-c3dd-4fc8-8e90-7bb83cea8652,Northeastern University,Beacon Hill,1.0,30.5,Uber,2018-12-01 05:53:02, Mostly Cloudy ,2.59
278957,2e9da0e2-4b12-450b-8ebb-1502d2b2ed45,North Station,North End,1.0,8.5,Uber,2018-11-27 09:33:22, Light Rain ,0.94
460745,9a114300-4575-4490-aebb-74d6b017e84c,North Station,South Station,1.0,8.5,Uber,2018-12-01 14:17:57, Partly Cloudy ,2.17
338276,9a1f057f-1dcd-4f8d-ab31-3fbdf307e8c9,Theatre District,Haymarket Square,1.0,16.5,Lyft,2018-12-16 04:10:09, Clear ,1.65
88235,b521ec4d-dba7-4476-85db-f95b469c7c80,Beacon Hill,Boston University,1.0,16.0,Uber,2018-12-01 17:07:57, Partly Cloudy ,2.27
43122,b6d6f728-c3b9-410c-901d-9e21ec08f11d,Theatre District,South Station,1.0,26.0,Lyft,2018-12-14 04:45:12, Overcast ,0.55
237808,3b058de6-5066-4eea-b419-02fbe4a02230,Theatre District,Boston University,1.5,13.5,Lyft,2018-12-17 22:35:11, Overcast ,3.2
652240,ce8b4b3f-11fd-47d8-81dd-b6eece08a5b8,Financial District,South Station,1.0,3.5,Lyft,2018-12-14 07:25:10, Overcast ,0.47
5273,75f8f740-78a1-45d8-9cb7-9223cae45884,Beacon Hill,North End,1.0,3.5,Lyft,2018-12-02 18:38:05, Light Rain ,1.42
462360,f7fcfb33-8c12-4d34-a778-ba2be357ce65,North Station,South Station,1.0,14.0,Uber,2018-12-14 11:10:14, Partly Cloudy ,2.12
107265,e609ba85-7deb-4a8d-9935-f9aebb6ec75c,Financial District,North End,1.0,5.0,Lyft,2018-11-27 12:54:24, Light Rain ,1.24
18442,aee5c670-5325-46e2-b6a9-88587dcd3943,South Station,West End,1.0,18.5,Uber,2018-11-29 15:28:03, Partly Cloudy ,1.75
224987,3e0e409e-a6a9-40fa-a0c1-e75fe5ff11da,Theatre District,Haymarket Square,1.0,30.0,Lyft,2018-12-03 04:03:01, Overcast ,1.71
108317,74fed01b-3187-4bf2-bde2-93ce24e7b1d2,Theatre District,Fenway,1.0,17.0,Uber,2018-12-13 15:25:05, Partly Cloudy ,2.66
336439,0aa4193b-dbd2-4374-bbd0-acf9cdcc3e76,North End,Financial District,1.0,10.5,Uber,2018-11-28 01:06:22, Clear ,1.04
118411,f77986ca-e740-4480-98a3-23744ee388ad,Financial District,Boston University,1.0,12.5,Uber,2018-11-27 23:12:22, Partly Cloudy ,4.44
218480,3b131d6a-f246-473c-be76-115dcc97dced,South Station,Beacon Hill,1.0,10.5,Lyft,2018-11-30 14:28:02, Clear ,2.5
240790,2942230b-c63f-4374-a547-3f8c86712b49,North Station,South Station,1.0,9.5,Uber,2018-11-27 10:06:23, Light Rain ,2.12
614243,8e697480-16dd-49cb-b09c-6adde8cd3fd1,South Station,Beacon Hill,1.0,12.5,Uber,2018-12-13 18:30:10, Mostly Cloudy ,2.58
612001,d3dc026b-f932-4f7c-a4f8-6e012c4d0bc9,Beacon Hill,Boston University,1.0,16.5,Lyft,2018-12-15 19:05:11, Clear ,2.3
352421,b51e98c1-526a-4221-8fc7-a9c47f2ce1a1,Theatre District,Northeastern University,1.0,13.5,Uber,2018-12-03 21:03:04, Partly Cloudy ,1.8
65162,0a26d9a1-81b1-4d53-bda9-3546156c485c,Fenway,Financial District,1.0,22.5,Lyft,2018-12-17 22:00:12, Overcast ,4.39
46070,b8ebbaac-16f9-4d7d-a16a-dfdea1520304,Haymarket Square,Beacon Hill,1.0,7.5,Uber,2018-12-16 10:20:08, Overcast ,0.91
605225,8eca7465-7126-43b6-809b-ab7b5123fd37,Boston University,Back Bay,1.0,11.5,Uber,2018-11-28 23:50:07, Overcast ,1.56
14077,e4aeecd8-8dab-4b19-9d9a-1d9e2c6c807f,Fenway,Financial District,1.0,11.0,Lyft,2018-12-16 22:45:10, Possible Drizzle ,4.45
565226,b183b0dc-8216-4287-bb87-690fe3ef1609,Fenway,North Station,1.0,8.5,Uber,2018-12-15 16:05:07, Partly Cloudy ,3.07
600675,6f6f56c8-4a50-435d-aa89-c1ff96262494,South Station,West End,1.0,7.0,Lyft,2018-12-16 21:25:15, Overcast ,1.76
87345,3f93bc99-f75d-4d66-b184-28e456e1cc3e,Boston University,Back Bay,1.0,27.5,Lyft,2018-12-16 21:00:11, Overcast ,1.49
20761,d02e728d-9fa3-4b7b-9b31-60338e331fd7,Back Bay,Haymarket Square,1.0,11.0,Lyft,2018-11-26 14:26:09, Possible Drizzle ,2.42
286266,b0d1e503-c803-41fa-b083-7e40405050b4,South Station,North Station,1.0,21.5,Uber,2018-12-14 00:05:10, Overcast ,1.85
141981,a9a2eb47-cbfe-42a6-af0a-3cf591e6f867,North Station,Fenway,1.0,29.5,Uber,2018-11-30 18:53:06, Overcast ,3.05
2880,03c4d65b-260b-46a8-93d3-d0fb1a80f6dd,Beacon Hill,North End,1.0,30.0,Lyft,2018-12-03 04:23:05, Overcast ,2.1
244399,0eb82865-f64b-430c-8f93-17aeceb8a8c6,Northeastern University,Back Bay,1.0,27.5,Lyft,2018-12-10 00:23:29, Clear ,1.25
53429,f24abc43-bb2b-4d1e-8968-133e24a1d179,Beacon Hill,Boston University,1.0,27.5,Lyft,2018-11-28 21:58:39, Overcast ,2.31
273159,2fdde315-261c-4cb7-a965-3112866788b9,Beacon Hill,Fenway,1.0,9.5,Uber,2018-12-16 14:50:11, Overcast ,2.32
410132,5b3f0094-45dc-4ff4-9f70-0e4003a37069,West End,North End,1.0,7.0,Uber,2018-12-03 17:53:04, Mostly Cloudy ,0.98
283610,737e338d-48b5-45e2-a220-f125f31ab7c5,Back Bay,Fenway,1.0,13.5,Lyft,2018-12-18 11:40:05, Mostly Cloudy ,1.38
677299,09bb377f-c1c4-423f-95ec-2b12916889b2,Northeastern University,Theatre District,1.0,9.0,Lyft,2018-11-30 06:18:03, Clear ,2.09
269565,a505f717-ae9a-465c-b44a-0d534621489f,Haymarket Square,Beacon Hill,1.0,3.5,Lyft,2018-11-30 00:17:58, Clear ,1.36
600869,e6ab4665-d692-46bc-95e7-acefa5b74522,Haymarket Square,Financial District,1.0,10.5,Lyft,2018-12-16 02:40:09, Partly Cloudy ,1.05
213514,be35309d-4399-45d6-bd9a-1f1b3622b427,Financial District,Northeastern University,1.0,23.5,Uber,2018-12-16 14:10:05, Overcast ,3.3
97025,85485f49-270a-4bf1-a14a-b4e2697915d6,Boston University,Financial District,1.25,38.5,Lyft,2018-11-30 08:23:02, Clear ,4.74
508899,1fad606b-fca2-44c5-84a5-e366be33acbd,North End,Back Bay,1.0,36.0,Uber,2018-12-14 20:10:14, Partly Cloudy ,2.84
67887,2e624eb6-3a9e-4f81-89b5-1d75f4d90220,West End,South Station,1.0,5.0,Lyft,2018-11-27 19:39:22, Mostly Cloudy ,1.73
632289,e9136da0-cc38-4790-9d89-aa0fc5d7b19e,North Station,South Station,1.0,19.5,Lyft,2018-11-27 15:03:22, Overcast ,2.16
633548,08f22a9c-6419-421f-9927-da7b77d7efd4,Beacon Hill,Fenway,1.0,10.5,Lyft,2018-12-13 04:10:00, Clear ,2.38
119041,28ea051d-b62c-4b41-b3be-7c6324ec7683,West End,North End,1.0,26.0,Uber,2018-11-28 15:08:07, Mostly Cloudy ,1.0
628646,0a5ae360-09e8-4daa-a89e-b170e50f8da3,Haymarket Square,Back Bay,1.0,21.5,Uber,2018-12-13 19:45:13, Mostly Cloudy ,2.3
210786,095752bb-40d2-4795-ac33-a0f8e8655229,Haymarket Square,Beacon Hill,1.0,27.5,Lyft,2018-12-01 13:42:58, Mostly Cloudy ,1.33
590253,35ab437c-e1b1-40be-a886-cc45b34de9c6,North Station,Northeastern University,1.0,17.5,Uber,2018-12-01 18:18:01, Partly Cloudy ,2.82
141679,a5de134d-2fa3-43b7-a586-7be58760dbcc,West End,Haymarket Square,1.0,7.5,Uber,2018-11-27 20:00:24, Mostly Cloudy ,0.72
32728,8d0020f1-6b6d-4142-809a-b04ee2cf6526,North End,Back Bay,1.0,37.5,Uber,2018-12-17 19:20:10, Overcast ,2.84
366860,8bd5a220-3c9d-4a90-98ec-de47fc836658,South Station,Financial District,1.0,8.0,Uber,2018-12-18 06:15:09, Overcast ,0.54
276481,2d85b8b3-1162-4c53-af6d-ccb243d9d756,Haymarket Square,Beacon Hill,1.0,7.5,Uber,2018-11-28 16:56:08, Mostly Cloudy ,0.91
349510,5ff7a3fa-f52a-4749-88b1-dfecca383641,Boston University,Financial District,1.0,39.5,Uber,2018-12-14 22:00:11, Mostly Cloudy ,4.72
57493,8b59249d-699f-4f41-ab39-66a06e8b5411,Theatre District,Boston University,1.0,25.0,Uber,2018-12-18 02:10:11, Mostly Cloudy ,2.62
152915,bb411793-e433-49d3-8104-6c2318bdaa07,Financial District,Northeastern University,1.0,11.0,Lyft,2018-11-29 01:23:40, Mostly Cloudy ,2.72
222649,29c9b3a5-465d-4395-b632-e81a0f64b54d,Theatre District,Haymarket Square,1.0,17.5,Uber,2018-11-30 16:03:04, Clear ,1.61
390306,b4d678cb-b80b-4054-81a9-0a997c7d1e3d,Back Bay,Haymarket Square,1.0,7.0,Lyft,2018-12-16 15:55:10, Overcast ,2.23
442754,6312e3ad-0b6b-4dff-946f-f592ab4b667b,North End,Beacon Hill,1.0,7.0,Lyft,2018-11-27 21:33:21, Mostly Cloudy ,1.92
477966,b9936e90-800f-485c-a25a-c6a6217057f5,North Station,Northeastern University,1.0,11.5,Uber,2018-11-28 01:06:22, Clear ,3.3
213978,2245da65-755d-4f76-b7d1-42fa439e8ec1,West End,Boston University,1.0,19.5,Lyft,2018-12-16 14:35:07, Overcast ,2.87
554932,6a887c60-d37e-4abd-a30c-410eeda14695,Boston University,Back Bay,1.0,5.0,Lyft,2018-11-29 03:04:21, Partly Cloudy ,1.53
148536,65e23b44-a434-4d49-9045-5c6e52e2221c,South Station,Beacon Hill,1.0,9.0,Lyft,2018-11-30 23:03:01, Overcast ,2.5
85316,4d6530f7-d15c-4b8e-97c7-95f204a1ee69,South Station,North Station,1.0,21.5,Uber,2018-12-13 18:05:13, Mostly Cloudy ,2.38
336254,8999fc8c-6a17-47ba-aae4-878b9bcae869,Theatre District,Boston University,1.0,22.5,Uber,2018-11-28 08:54:56, Clear ,2.67
342029,44c0f683-318f-4951-a997-2a527ff6cf22,South Station,Beacon Hill,1.0,7.5,Uber,2018-12-15 20:45:12, Clear ,2.58
207133,30c42100-1f91-4204-81cf-f685bc7dd367,Haymarket Square,North Station,1.0,9.5,Uber,2018-12-17 21:35:09, Mostly Cloudy ,0.49
404316,470aa7a9-78a6-48f0-a9a1-5eb416c3ee39,West End,South Station,1.0,26.0,Uber,2018-12-16 21:30:14, Overcast ,2.14
526385,be0652b4-1fd3-4185-8e40-7eb03aa4b068,Beacon Hill,North End,1.0,7.5,Uber,2018-11-28 00:30:21, Clear ,1.35
415051,c3f940ee-bf5b-4f4b-a912-c294382bdaf4,North End,Financial District,1.0,15.5,Uber,2018-12-16 14:30:11, Overcast ,1.07
